,item,date,sales
4438,17,2017-37,2781
4439,17,2017-38,2761
4440,17,2017-39,2632
4441,17,2017-40,2561
4442,17,2017-41,2528
4443,17,2017-42,2547
4444,17,2017-43,2514
4445,17,2017-44,2679
4446,17,2017-45,2774
4447,17,2017-46,2673
4448,17,2017-47,2736
4449,17,2017-48,2297
4450,17,2017-49,1928
4451,17,2017-50,1944
4452,17,2017-51,2000
4453,17,2017-52,2230
4454,18,2013-01,3830
4455,18,2013-02,3261
4456,18,2013-03,3421
4457,18,2013-04,3366
4458,18,2013-05,3472
4459,18,2013-06,3600
4460,18,2013-07,3754
4461,18,2013-08,3791
4462,18,2013-09,4007
4463,18,2013-10,4380
4464,18,2013-11,4358
4465,18,2013-12,4556
4466,18,2013-13,4476
4467,18,2013-14,5292
4468,18,2013-15,5167
4469,18,2013-16,5232
4470,18,2013-17,5415
4471,18,2013-18,5522
4472,18,2013-19,5560
4473,18,2013-20,5505
4474,18,2013-21,5699
4475,18,2013-22,5745
4476,18,2013-23,5852
4477,18,2013-24,5796
4478,18,2013-25,6032
4479,18,2013-26,6019
4480,18,2013-27,6394
4481,18,2013-28,6367
4482,18,2013-29,6273
4483,18,2013-30,6333
4484,18,2013-31,5793
4485,18,2013-32,5544
4486,18,2013-33,5562
4487,18,2013-34,5626
4488,18,2013-35,5487
4489,18,2013-36,5161
4490,18,2013-37,5243
4491,18,2013-38,5117
4492,18,2013-39,5183
4493,18,2013-40,4864
4494,18,2013-41,4668
4495,18,2013-42,4841
4496,18,2013-43,4890
4497,18,2013-44,4968
4498,18,2013-45,5197
4499,18,2013-46,5163
4500,18,2013-47,5060
4501,18,2013-48,4968
4502,18,2013-49,3768
4503,18,2013-50,3737
4504,18,2013-51,3693
4505,18,2013-52,3575
4506,18,2014-01,4441
4507,18,2014-02,3800
4508,18,2014-03,3924
4509,18,2014-04,3945
4510,18,2014-05,4041
4511,18,2014-06,4336
4512,18,2014-07,4258
4513,18,2014-08,4311
4514,18,2014-09,4454
4515,18,2014-10,5110
4516,18,2014-11,5185
4517,18,2014-12,4960
4518,18,2014-13,5057
4519,18,2014-14,5807
4520,18,2014-15,6069
4521,18,2014-16,5900
4522,18,2014-17,5956
4523,18,2014-18,6368
4524,18,2014-19,6407
4525,18,2014-20,6513
4526,18,2014-21,6455
4527,18,2014-22,6470
4528,18,2014-23,6729
4529,18,2014-24,6844
4530,18,2014-25,6959
4531,18,2014-26,6652
4532,18,2014-27,7126
4533,18,2014-28,7245
4534,18,2014-29,7227
4535,18,2014-30,7284
4536,18,2014-31,6640
4537,18,2014-32,6292
4538,18,2014-33,6349
4539,18,2014-34,6375
4540,18,2014-35,6338
4541,18,2014-36,6012
4542,18,2014-37,5979
4543,18,2014-38,5972
4544,18,2014-39,5873
4545,18,2014-40,5657
4546,18,2014-41,5449
4547,18,2014-42,5539
4548,18,2014-43,5673
4549,18,2014-44,5740
4550,18,2014-45,6037
4551,18,2014-46,5801
4552,18,2014-47,5947
4553,18,2014-48,5885
4554,18,2014-49,4234
4555,18,2014-50,4253
4556,18,2014-51,4276
4557,18,2014-52,4416
4558,18,2015-01,2448
4559,18,2015-02,3937
4560,18,2015-03,3900
4561,18,2015-04,3996
4562,18,2015-05,3980
4563,18,2015-06,4567
4564,18,2015-07,4535
4565,18,2015-08,4539
4566,18,2015-09,4641
4567,18,2015-10,5273
4568,18,2015-11,5335
4569,18,2015-12,5393
4570,18,2015-13,5165
4571,18,2015-14,5967
4572,18,2015-15,6187
4573,18,2015-16,6216
4574,18,2015-17,6147
4575,18,2015-18,6394
4576,18,2015-19,6706
4577,18,2015-20,6698
4578,18,2015-21,6611
4579,18,2015-22,6694
4580,18,2015-23,7074
4581,18,2015-24,7151
4582,18,2015-25,7165
4583,18,2015-26,7073
4584,18,2015-27,7368
4585,18,2015-28,7539
4586,18,2015-29,7636
4587,18,2015-30,7710
4588,18,2015-31,7216
4589,18,2015-32,6576
4590,18,2015-33,6780
4591,18,2015-34,6615
4592,18,2015-35,6623
4593,18,2015-36,6331
4594,18,2015-37,6212
4595,18,2015-38,6190
4596,18,2015-39,6293
4597,18,2015-40,5799
4598,18,2015-41,5903
4599,18,2015-42,5757
4600,18,2015-43,5794
4601,18,2015-44,5809
4602,18,2015-45,6274
4603,18,2015-46,6246
4604,18,2015-47,6213
4605,18,2015-48,6386
4606,18,2015-49,4595
4607,18,2015-50,4321
4608,18,2015-51,4580
4609,18,2015-52,4292
4610,18,2015-53,2284
4611,18,2016-01,4321
4612,18,2016-02,4348
4613,18,2016-03,4433
4614,18,2016-04,4466
4615,18,2016-05,4883
4616,18,2016-06,4804
4617,18,2016-07,4692
4618,18,2016-08,4897
4619,18,2016-09,5600
4620,18,2016-10,5740
4621,18,2016-11,5802
4622,18,2016-12,5707
4623,18,2016-13,6311
4624,18,2016-14,6767
4625,18,2016-15,6713
4626,18,2016-16,6795
4627,18,2016-17,6811
4628,18,2016-18,7275
4629,18,2016-19,7304
4630,18,2016-20,7228
4631,18,2016-21,7102
4632,18,2016-22,7573
4633,18,2016-23,7763
4634,18,2016-24,7560
4635,18,2016-25,7827
4636,18,2016-26,8113
4637,18,2016-27,8213
4638,18,2016-28,8117
4639,18,2016-29,8144
4640,18,2016-30,8215
4641,18,2016-31,7227
4642,18,2016-32,7215
4643,18,2016-33,7203
4644,18,2016-34,7285
4645,18,2016-35,6919
4646,18,2016-36,6572
4647,18,2016-37,6816
4648,18,2016-38,6717
4649,18,2016-39,6558
4650,18,2016-40,6246
4651,18,2016-41,6226
4652,18,2016-42,6310
4653,18,2016-43,6439
4654,18,2016-44,6714
4655,18,2016-45,6662
4656,18,2016-46,6713
4657,18,2016-47,6850
4658,18,2016-48,5408
4659,18,2016-49,4818
4660,18,2016-50,4848
4661,18,2016-51,4824
4662,18,2016-52,3975
4663,18,2016-53,2072
4664,18,2017-01,4520
4665,18,2017-02,4439
4666,18,2017-03,4444
4667,18,2017-04,4529
4668,18,2017-05,4857
4669,18,2017-06,5171
4670,18,2017-07,4975
4671,18,2017-08,4875
4672,18,2017-09,5782
4673,18,2017-10,5935
4674,18,2017-11,6026
4675,18,2017-12,6031
4676,18,2017-13,6398
4677,18,2017-14,6935
4678,18,2017-15,6801
4679,18,2017-16,7047
4680,18,2017-17,6864
4681,18,2017-18,7508
4682,18,2017-19,7497
4683,18,2017-20,7548
4684,18,2017-21,7553
4685,18,2017-22,7741
4686,18,2017-23,8187
4687,18,2017-24,8076
4688,18,2017-25,8084
4689,18,2017-26,8317
4690,18,2017-27,8613
4691,18,2017-28,8511
4692,18,2017-29,8475
4693,18,2017-30,8734
4694,18,2017-31,7564
4695,18,2017-32,7530
4696,18,2017-33,7503
4697,18,2017-34,7652
4698,18,2017-35,7150
4699,18,2017-36,7017
4700,18,2017-37,6965
4701,18,2017-38,6937
4702,18,2017-39,6927
4703,18,2017-40,6495
4704,18,2017-41,6481
4705,18,2017-42,6551
4706,18,2017-43,6605
4707,18,2017-44,6831
4708,18,2017-45,7028
4709,18,2017-46,7083
4710,18,2017-47,6949
4711,18,2017-48,6010
4712,18,2017-49,4949
4713,18,2017-50,4979
4714,18,2017-51,5024
4715,18,2017-52,5745
4716,19,2013-01,1829
4717,19,2013-02,1663
4718,19,2013-03,1542
4719,19,2013-04,1619
4720,19,2013-05,1633
4721,19,2013-06,1831
4722,19,2013-07,1824
4723,19,2013-08,1779
4724,19,2013-09,1945
4725,19,2013-10,2143
4726,19,2013-11,2139
4727,19,2013-12,2095
4728,19,2013-13,2127
4729,19,2013-14,2474
4730,19,2013-15,2442
4731,19,2013-16,2419
4732,19,2013-17,2469
4733,19,2013-18,2581
4734,19,2013-19,2561
4735,19,2013-20,2638
4736,19,2013-21,2616
4737,19,2013-22,2643
4738,19,2013-23,2799
4739,19,2013-24,2818
4740,19,2013-25,2799
4741,19,2013-26,2788
4742,19,2013-27,3023
4743,19,2013-28,3113
4744,19,2013-29,3038
4745,19,2013-30,3146
4746,19,2013-31,2783
4747,19,2013-32,2639
4748,19,2013-33,2701
4749,19,2013-34,2706
4750,19,2013-35,2666
4751,19,2013-36,2459
4752,19,2013-37,2482
4753,19,2013-38,2499
4754,19,2013-39,2507
4755,19,2013-40,2317
4756,19,2013-41,2331
4757,19,2013-42,2324
4758,19,2013-43,2251
4759,19,2013-44,2394
4760,19,2013-45,2500
4761,19,2013-46,2589
4762,19,2013-47,2410
4763,19,2013-48,2411
4764,19,2013-49,1788
4765,19,2013-50,1745
4766,19,2013-51,1786
4767,19,2013-52,1784
4768,19,2014-01,2179
4769,19,2014-02,1823
4770,19,2014-03,1855
4771,19,2014-04,1828
4772,19,2014-05,1904
4773,19,2014-06,2045
4774,19,2014-07,2050
4775,19,2014-08,2048
4776,19,2014-09,2113
4777,19,2014-10,2443
4778,19,2014-11,2479
4779,19,2014-12,2391
4780,19,2014-13,2490
4781,19,2014-14,2830
4782,19,2014-15,2928
4783,19,2014-16,2867
4784,19,2014-17,2895
4785,19,2014-18,3025
4786,19,2014-19,3141
4787,19,2014-20,3139
4788,19,2014-21,3014
4789,19,2014-22,3083
4790,19,2014-23,3295
4791,19,2014-24,3368
4792,19,2014-25,3239
4793,19,2014-26,3217
4794,19,2014-27,3376
4795,19,2014-28,3451
4796,19,2014-29,3456
4797,19,2014-30,3506
4798,19,2014-31,3322
4799,19,2014-32,3065
4800,19,2014-33,3025
4801,19,2014-34,2987
4802,19,2014-35,3085
4803,19,2014-36,2849
4804,19,2014-37,2896
4805,19,2014-38,2853
4806,19,2014-39,2818
4807,19,2014-40,2659
4808,19,2014-41,2589
4809,19,2014-42,2663
4810,19,2014-43,2666
4811,19,2014-44,2612
4812,19,2014-45,2864
4813,19,2014-46,2901
4814,19,2014-47,2815
4815,19,2014-48,2866
4816,19,2014-49,2001
4817,19,2014-50,2012
4818,19,2014-51,2125
4819,19,2014-52,2026
4820,19,2015-01,1131
4821,19,2015-02,1906
4822,19,2015-03,1846
4823,19,2015-04,1961
4824,19,2015-05,1983
4825,19,2015-06,2129
4826,19,2015-07,2135
4827,19,2015-08,2125
4828,19,2015-09,2215
4829,19,2015-10,2485
4830,19,2015-11,2499
4831,19,2015-12,2550
4832,19,2015-13,2627
4833,19,2015-14,3015
4834,19,2015-15,2948
4835,19,2015-16,3106
4836,19,2015-17,2943
4837,19,2015-18,3063
4838,19,2015-19,3220
4839,19,2015-20,3231
4840,19,2015-21,3125
4841,19,2015-22,3146
4842,19,2015-23,3424
4843,19,2015-24,3513
4844,19,2015-25,3358
4845,19,2015-26,3457
4846,19,2015-27,3519
4847,19,2015-28,3601
4848,19,2015-29,3618
4849,19,2015-30,3615
4850,19,2015-31,3509
4851,19,2015-32,3084
4852,19,2015-33,3201
4853,19,2015-34,3257
4854,19,2015-35,3217
4855,19,2015-36,2965
4856,19,2015-37,2836
4857,19,2015-38,2941
4858,19,2015-39,2930
4859,19,2015-40,2794
4860,19,2015-41,2738
4861,19,2015-42,2716
4862,19,2015-43,2743
4863,19,2015-44,2764
4864,19,2015-45,2939
4865,19,2015-46,3013
4866,19,2015-47,3085
4867,19,2015-48,2995
4868,19,2015-49,2228
4869,19,2015-50,2029
4870,19,2015-51,2067
4871,19,2015-52,2167
4872,19,2015-53,1135
4873,19,2016-01,2128
4874,19,2016-02,2043
4875,19,2016-03,2143
4876,19,2016-04,2009
4877,19,2016-05,2288
4878,19,2016-06,2308
4879,19,2016-07,2373
4880,19,2016-08,2290
4881,19,2016-09,2667
4882,19,2016-10,2791
4883,19,2016-11,2795
4884,19,2016-12,2763
4885,19,2016-13,3124
4886,19,2016-14,3157
4887,19,2016-15,3183
4888,19,2016-16,3260
4889,19,2016-17,3146
4890,19,2016-18,3458
4891,19,2016-19,3387
4892,19,2016-20,3526
4893,19,2016-21,3390
4894,19,2016-22,3614
4895,19,2016-23,3755
4896,19,2016-24,3668
4897,19,2016-25,3639
4898,19,2016-26,3869
4899,19,2016-27,3947
4900,19,2016-28,3944
4901,19,2016-29,3861
4902,19,2016-30,3825
4903,19,2016-31,3429
4904,19,2016-32,3459
4905,19,2016-33,3397
4906,19,2016-34,3535
4907,19,2016-35,3363
4908,19,2016-36,3293
4909,19,2016-37,3248
4910,19,2016-38,3269
4911,19,2016-39,3094
4912,19,2016-40,2989
4913,19,2016-41,3058
4914,19,2016-42,3033
4915,19,2016-43,3027
4916,19,2016-44,3214
4917,19,2016-45,3251
4918,19,2016-46,3262
4919,19,2016-47,3225
4920,19,2016-48,2668
4921,19,2016-49,2267
4922,19,2016-50,2346
4923,19,2016-51,2408
4924,19,2016-52,1896
4925,19,2016-53,985
4926,19,2017-01,2182
4927,19,2017-02,2181
4928,19,2017-03,2176
4929,19,2017-04,2149
4930,19,2017-05,2289
4931,19,2017-06,2444
4932,19,2017-07,2414
4933,19,2017-08,2363
4934,19,2017-09,2810
4935,19,2017-10,2922
4936,19,2017-11,2935
4937,19,2017-12,2759
4938,19,2017-13,3041
4939,19,2017-14,3436
4940,19,2017-15,3342
4941,19,2017-16,3350
4942,19,2017-17,3372
4943,19,2017-18,3635
4944,19,2017-19,3606
4945,19,2017-20,3627
4946,19,2017-21,3586
4947,19,2017-22,3778
4948,19,2017-23,3910
4949,19,2017-24,3834
4950,19,2017-25,3761
4951,19,2017-26,3960
4952,19,2017-27,4196
4953,19,2017-28,4013
4954,19,2017-29,4059
4955,19,2017-30,4022
4956,19,2017-31,3682
4957,19,2017-32,3660
4958,19,2017-33,3616
4959,19,2017-34,3535
4960,19,2017-35,3469
4961,19,2017-36,3330
4962,19,2017-37,3296
4963,19,2017-38,3413
4964,19,2017-39,3405
4965,19,2017-40,3108
4966,19,2017-41,3117
4967,19,2017-42,3138
4968,19,2017-43,3122
4969,19,2017-44,3262
4970,19,2017-45,3275
4971,19,2017-46,3316
4972,19,2017-47,3424
4973,19,2017-48,2926
4974,19,2017-49,2374
4975,19,2017-50,2428
4976,19,2017-51,2353
4977,19,2017-52,2792
4978,20,2013-01,2114
4979,20,2013-02,1919
4980,20,2013-03,1843
4981,20,2013-04,1908
4982,20,2013-05,1914
4983,20,2013-06,2100
4984,20,2013-07,2079
4985,20,2013-08,2098
4986,20,2013-09,2260
4987,20,2013-10,2566
4988,20,2013-11,2479
4989,20,2013-12,2491
4990,20,2013-13,2562
4991,20,2013-14,2965
4992,20,2013-15,2863
4993,20,2013-16,2899
4994,20,2013-17,2936
4995,20,2013-18,3084
4996,20,2013-19,3049
4997,20,2013-20,3101
4998,20,2013-21,3225
4999,20,2013-22,3123
5000,20,2013-23,3284
5001,20,2013-24,3209
5002,20,2013-25,3323
5003,20,2013-26,3359
5004,20,2013-27,3508
5005,20,2013-28,3622
5006,20,2013-29,3566
5007,20,2013-30,3504
5008,20,2013-31,3291
5009,20,2013-32,3109
5010,20,2013-33,3113
5011,20,2013-34,3116
5012,20,2013-35,3102
5013,20,2013-36,2997
5014,20,2013-37,3000
5015,20,2013-38,2970
5016,20,2013-39,2989
5017,20,2013-40,2785
5018,20,2013-41,2763
5019,20,2013-42,2674
5020,20,2013-43,2670
5021,20,2013-44,2750
5022,20,2013-45,2915
5023,20,2013-46,2902
5024,20,2013-47,2919
5025,20,2013-48,2821
5026,20,2013-49,2118
5027,20,2013-50,2081
5028,20,2013-51,2135
5029,20,2013-52,2054
5030,20,2014-01,2484
5031,20,2014-02,2113
5032,20,2014-03,2124
5033,20,2014-04,2128
5034,20,2014-05,2217
5035,20,2014-06,2397
5036,20,2014-07,2411
5037,20,2014-08,2407
5038,20,2014-09,2574
5039,20,2014-10,2822
5040,20,2014-11,2904
5041,20,2014-12,2907
5042,20,2014-13,2937
5043,20,2014-14,3289
5044,20,2014-15,3292
5045,20,2014-16,3350
5046,20,2014-17,3290
5047,20,2014-18,3643
5048,20,2014-19,3656
5049,20,2014-20,3571
5050,20,2014-21,3548
5051,20,2014-22,3691
5052,20,2014-23,3718
5053,20,2014-24,3862
5054,20,2014-25,3799
5055,20,2014-26,3802
5056,20,2014-27,3968
5057,20,2014-28,4037
5058,20,2014-29,4124
5059,20,2014-30,4040
5060,20,2014-31,3882
5061,20,2014-32,3667
5062,20,2014-33,3561
5063,20,2014-34,3620
5064,20,2014-35,3479
5065,20,2014-36,3408
5066,20,2014-37,3367
5067,20,2014-38,3357
5068,20,2014-39,3433
5069,20,2014-40,3198
5070,20,2014-41,3141
5071,20,2014-42,3154
5072,20,2014-43,3108
5073,20,2014-44,3260
5074,20,2014-45,3280
5075,20,2014-46,3367
5076,20,2014-47,3492
5077,20,2014-48,3265
5078,20,2014-49,2444
5079,20,2014-50,2438
5080,20,2014-51,2483
5081,20,2014-52,2495
5082,20,2015-01,1398
5083,20,2015-02,2256
5084,20,2015-03,2147
5085,20,2015-04,2293
5086,20,2015-05,2267
5087,20,2015-06,2479
5088,20,2015-07,2580
5089,20,2015-08,2469
5090,20,2015-09,2646
5091,20,2015-10,2996
5092,20,2015-11,3016
5093,20,2015-12,3009
5094,20,2015-13,3018
5095,20,2015-14,3344
5096,20,2015-15,3561
5097,20,2015-16,3569
5098,20,2015-17,3551
5099,20,2015-18,3699
5100,20,2015-19,3826
5101,20,2015-20,3732
5102,20,2015-21,3873
5103,20,2015-22,3754
5104,20,2015-23,4016
5105,20,2015-24,3965
5106,20,2015-25,4005
5107,20,2015-26,3896
5108,20,2015-27,4228
5109,20,2015-28,4211
5110,20,2015-29,4303
5111,20,2015-30,4296
5112,20,2015-31,4131
5113,20,2015-32,3869
5114,20,2015-33,3808
5115,20,2015-34,3748
5116,20,2015-35,3854
5117,20,2015-36,3569
5118,20,2015-37,3546
5119,20,2015-38,3582
5120,20,2015-39,3509
5121,20,2015-40,3354
5122,20,2015-41,3288
5123,20,2015-42,3391
5124,20,2015-43,3269
5125,20,2015-44,3191
5126,20,2015-45,3530
5127,20,2015-46,3398
5128,20,2015-47,3524
5129,20,2015-48,3509
5130,20,2015-49,2571
5131,20,2015-50,2493
5132,20,2015-51,2525
5133,20,2015-52,2569
5134,20,2015-53,1315
5135,20,2016-01,2497
5136,20,2016-02,2429
5137,20,2016-03,2424
5138,20,2016-04,2434
5139,20,2016-05,2687
5140,20,2016-06,2772
5141,20,2016-07,2741
5142,20,2016-08,2735
5143,20,2016-09,3189
5144,20,2016-10,3275
5145,20,2016-11,3219
5146,20,2016-12,3221
5147,20,2016-13,3559
5148,20,2016-14,3773
5149,20,2016-15,3718
5150,20,2016-16,3699
5151,20,2016-17,3825
5152,20,2016-18,4126
5153,20,2016-19,3999
5154,20,2016-20,4160
5155,20,2016-21,4117
5156,20,2016-22,4257
5157,20,2016-23,4228
5158,20,2016-24,4307
5159,20,2016-25,4391
5160,20,2016-26,4606
5161,20,2016-27,4640
5162,20,2016-28,4664
5163,20,2016-29,4582
5164,20,2016-30,4628
5165,20,2016-31,4175
5166,20,2016-32,4101
5167,20,2016-33,4022
5168,20,2016-34,4021
5169,20,2016-35,3999
5170,20,2016-36,3700
5171,20,2016-37,3869
5172,20,2016-38,3855
5173,20,2016-39,3641
5174,20,2016-40,3551
5175,20,2016-41,3495
5176,20,2016-42,3520
5177,20,2016-43,3565
5178,20,2016-44,3701
5179,20,2016-45,3810
5180,20,2016-46,3773
5181,20,2016-47,3840
5182,20,2016-48,3119
5183,20,2016-49,2795
5184,20,2016-50,2675
5185,20,2016-51,2788
5186,20,2016-52,2278
5187,20,2016-53,1206
5188,20,2017-01,2492
5189,20,2017-02,2623
5190,20,2017-03,2489
5191,20,2017-04,2553
5192,20,2017-05,2783
5193,20,2017-06,2891
5194,20,2017-07,2894
5195,20,2017-08,2841
5196,20,2017-09,3209
5197,20,2017-10,3498
5198,20,2017-11,3355
5199,20,2017-12,3360
5200,20,2017-13,3564
5201,20,2017-14,3861
5202,20,2017-15,3944
5203,20,2017-16,3904
5204,20,2017-17,3971
5205,20,2017-18,4177
5206,20,2017-19,4281
5207,20,2017-20,4210
5208,20,2017-21,4145
5209,20,2017-22,4375
5210,20,2017-23,4605
5211,20,2017-24,4570
5212,20,2017-25,4546
5213,20,2017-26,4596
5214,20,2017-27,4694
5215,20,2017-28,4682
5216,20,2017-29,4673
5217,20,2017-30,4854
5218,20,2017-31,4327
5219,20,2017-32,4200
5220,20,2017-33,4160
5221,20,2017-34,4244
5222,20,2017-35,4067
5223,20,2017-36,3975
5224,20,2017-37,3989
5225,20,2017-38,3971
5226,20,2017-39,3846
5227,20,2017-40,3698
5228,20,2017-41,3688
5229,20,2017-42,3654
5230,20,2017-43,3643
5231,20,2017-44,3896
5232,20,2017-45,3926
5233,20,2017-46,4005
5234,20,2017-47,3961
5235,20,2017-48,3391
5236,20,2017-49,2741
5237,20,2017-50,2850
5238,20,2017-51,2886
5239,20,2017-52,3305
5240,21,2013-01,1881
5241,21,2013-02,1630
5242,21,2013-03,1577
5243,21,2013-04,1591
5244,21,2013-05,1746
5245,21,2013-06,1785
5246,21,2013-07,1711
5247,21,2013-08,1775
5248,21,2013-09,1968
5249,21,2013-10,2077
5250,21,2013-11,2127
5251,21,2013-12,2134
5252,21,2013-13,2189
5253,21,2013-14,2475
5254,21,2013-15,2630
5255,21,2013-16,2451
5256,21,2013-17,2479
5257,21,2013-18,2569
5258,21,2013-19,2613
5259,21,2013-20,2626
5260,21,2013-21,2655
5261,21,2013-22,2637
5262,21,2013-23,2907
5263,21,2013-24,2926
5264,21,2013-25,2819
5265,21,2013-26,2832
5266,21,2013-27,2986
5267,21,2013-28,3122
5268,21,2013-29,3038
5269,21,2013-30,2967
5270,21,2013-31,2797
5271,21,2013-32,2630
5272,21,2013-33,2697
5273,21,2013-34,2700
5274,21,2013-35,2642
5275,21,2013-36,2514
5276,21,2013-37,2442
5277,21,2013-38,2514
5278,21,2013-39,2556
5279,21,2013-40,2386
5280,21,2013-41,2302
5281,21,2013-42,2318
5282,21,2013-43,2410
5283,21,2013-44,2361
5284,21,2013-45,2447
5285,21,2013-46,2431
5286,21,2013-47,2495
5287,21,2013-48,2421
5288,21,2013-49,1837
5289,21,2013-50,1771
5290,21,2013-51,1723
5291,21,2013-52,1780
5292,21,2014-01,2158
5293,21,2014-02,1868
5294,21,2014-03,1780
5295,21,2014-04,1799
5296,21,2014-05,1873
5297,21,2014-06,1988
5298,21,2014-07,2043
5299,21,2014-08,2048
5300,21,2014-09,2218
5301,21,2014-10,2483
5302,21,2014-11,2468
5303,21,2014-12,2387
5304,21,2014-13,2383
5305,21,2014-14,2761
5306,21,2014-15,2837
5307,21,2014-16,2819
5308,21,2014-17,2857
5309,21,2014-18,3003
5310,21,2014-19,2975
5311,21,2014-20,3056
5312,21,2014-21,3006
5313,21,2014-22,3104
5314,21,2014-23,3273
5315,21,2014-24,3332
5316,21,2014-25,3229
5317,21,2014-26,3277
5318,21,2014-27,3387
5319,21,2014-28,3462
5320,21,2014-29,3420
5321,21,2014-30,3528
5322,21,2014-31,3317
5323,21,2014-32,3033
5324,21,2014-33,3069
5325,21,2014-34,3072
5326,21,2014-35,3078
5327,21,2014-36,2792
5328,21,2014-37,2945
5329,21,2014-38,2866
5330,21,2014-39,2854
5331,21,2014-40,2660
5332,21,2014-41,2619
5333,21,2014-42,2688
5334,21,2014-43,2630
5335,21,2014-44,2738
5336,21,2014-45,2785
5337,21,2014-46,2890
5338,21,2014-47,2891
5339,21,2014-48,2817
5340,21,2014-49,2042
5341,21,2014-50,2130
5342,21,2014-51,2019
5343,21,2014-52,2078
5344,21,2015-01,1195
5345,21,2015-02,1898
5346,21,2015-03,1900
5347,21,2015-04,1848
5348,21,2015-05,1903
5349,21,2015-06,2155
5350,21,2015-07,2088
5351,21,2015-08,2139
5352,21,2015-09,2205
5353,21,2015-10,2508
5354,21,2015-11,2513
5355,21,2015-12,2617
5356,21,2015-13,2569
5357,21,2015-14,2783
5358,21,2015-15,2926
5359,21,2015-16,2967
5360,21,2015-17,3004
5361,21,2015-18,3143
5362,21,2015-19,3137
5363,21,2015-20,3148
5364,21,2015-21,3195
5365,21,2015-22,3235
5366,21,2015-23,3346
5367,21,2015-24,3430
5368,21,2015-25,3477
5369,21,2015-26,3325
5370,21,2015-27,3588
5371,21,2015-28,3708
5372,21,2015-29,3587
5373,21,2015-30,3604
5374,21,2015-31,3545
5375,21,2015-32,3192
5376,21,2015-33,3139
5377,21,2015-34,3238
5378,21,2015-35,3243
5379,21,2015-36,2987
5380,21,2015-37,2911
5381,21,2015-38,2935
5382,21,2015-39,3005
5383,21,2015-40,2843
5384,21,2015-41,2660
5385,21,2015-42,2675
5386,21,2015-43,2712
5387,21,2015-44,2795
5388,21,2015-45,3027
5389,21,2015-46,2994
5390,21,2015-47,2978
5391,21,2015-48,2994
5392,21,2015-49,2315
5393,21,2015-50,2089
5394,21,2015-51,2098
5395,21,2015-52,2166
5396,21,2015-53,1094
5397,21,2016-01,2045
5398,21,2016-02,2095
5399,21,2016-03,1989
5400,21,2016-04,2096
5401,21,2016-05,2297
5402,21,2016-06,2296
5403,21,2016-07,2350
5404,21,2016-08,2324
5405,21,2016-09,2671
5406,21,2016-10,2820
5407,21,2016-11,2821
5408,21,2016-12,2837
5409,21,2016-13,3037
5410,21,2016-14,3321
5411,21,2016-15,3181
5412,21,2016-16,3321
5413,21,2016-17,3233
5414,21,2016-18,3502
5415,21,2016-19,3501
5416,21,2016-20,3451
5417,21,2016-21,3432
5418,21,2016-22,3564
5419,21,2016-23,3690
5420,21,2016-24,3705
5421,21,2016-25,3762
5422,21,2016-26,3854
5423,21,2016-27,3869
5424,21,2016-28,3958
5425,21,2016-29,3992
5426,21,2016-30,3778
5427,21,2016-31,3472
5428,21,2016-32,3391
5429,21,2016-33,3482
5430,21,2016-34,3581
5431,21,2016-35,3326
5432,21,2016-36,3216
5433,21,2016-37,3264
5434,21,2016-38,3118
5435,21,2016-39,3111
5436,21,2016-40,2935
5437,21,2016-41,2900
5438,21,2016-42,2935
5439,21,2016-43,3023
5440,21,2016-44,3152
5441,21,2016-45,3332
5442,21,2016-46,3211
5443,21,2016-47,3205
5444,21,2016-48,2687
5445,21,2016-49,2268
5446,21,2016-50,2321
5447,21,2016-51,2249
5448,21,2016-52,1873
5449,21,2016-53,958
5450,21,2017-01,2125
5451,21,2017-02,2222
5452,21,2017-03,2193
5453,21,2017-04,2065
5454,21,2017-05,2356
5455,21,2017-06,2386
5456,21,2017-07,2438
5457,21,2017-08,2411
5458,21,2017-09,2786
5459,21,2017-10,2879
5460,21,2017-11,2832
5461,21,2017-12,2878
5462,21,2017-13,3062
5463,21,2017-14,3362
5464,21,2017-15,3212
5465,21,2017-16,3285
5466,21,2017-17,3350
5467,21,2017-18,3723
5468,21,2017-19,3560
5469,21,2017-20,3639
5470,21,2017-21,3614
5471,21,2017-22,3655
5472,21,2017-23,3795
5473,21,2017-24,3802
5474,21,2017-25,3848
5475,21,2017-26,3989
5476,21,2017-27,4049
5477,21,2017-28,4101
5478,21,2017-29,4086
5479,21,2017-30,4126
5480,21,2017-31,3621
5481,21,2017-32,3635
5482,21,2017-33,3581
5483,21,2017-34,3553
5484,21,2017-35,3517
5485,21,2017-36,3359
5486,21,2017-37,3242
5487,21,2017-38,3367
5488,21,2017-39,3281
5489,21,2017-40,3011
5490,21,2017-41,3135
5491,21,2017-42,3213
5492,21,2017-43,3149
5493,21,2017-44,3337
5494,21,2017-45,3277
5495,21,2017-46,3291
5496,21,2017-47,3417
5497,21,2017-48,2970
5498,21,2017-49,2313
5499,21,2017-50,2423
5500,21,2017-51,2384
5501,21,2017-52,2775
5502,22,2013-01,3745
5503,22,2013-02,3200
5504,22,2013-03,3137
5505,22,2013-04,3225
